treeID,Disease,Country,Sublocation,Year,Source,Source Link,Notes
chn.2020.covid.11.45,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.46,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
gbr.2020.covid.1.00,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.2020.covid.1.01,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.2020.covid.1.02,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.2020.covid.1.03,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.2020.covid.1.04,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.2020.covid.1.05,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.2020.covid.1.06,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.2020.covid.1.07,COVID-19,UK,London,2020,"Rickman, H. M., Rampling, T., Shaw, K., Martinez-Garcia, G., Hail, L., Coen, P., ... & Houlihan, C. F. (2020). Nosocomial transmission of COVID-19: a retrospective study of 66 hospital-acquired cases in a London teaching hospital. Clinical Infectious Diseases.",https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa816/5860253,"cont indicates whether infection community or hospital acquired, dept whether shared bay or ward; bay defined as room with several beds, curtain separating, shared bathroom; ward composed of multiple bays, same floor, corridors, staff & equipment usually"
gbr.1954.cpx.1.00,Chickenpox,UK,Shetland Islands,1954,"Simpson, E. H., & Breuer, J. (2002). Studies on shingles, is the virus ordinary chickenpox virus?. Reviews in Medical Virology, 12(1), 5.
Fine, P. E. (2003). The interval between successive cases of an infectious disease. American journal of epidemiology, 158(11), 1039-1047.","https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(54)90708-4/fulltext
https://pubmed.ncbi.nlm.nih.gov/14630599/","original individual has shingles, onsets eyeballed from Figure 4A in Fine"
usa.1990.tb.1.00,Tuberculosis,USA,San Francisco,1990,"Small, P. M., Hopewell, P. C., Singh, S. P., Paz, A., Parsonnet, J., Ruston, D. C., ... & Schoolnik, G. K. (1994). The epidemiology of tuberculosis in San Francisco--a population-based study using conventional and molecular methods. New England Journal of Medicine, 330(24), 1703-1709.
Fine, P. E. (2003). The interval between successive cases of an infectious disease. American journal of epidemiology, 158(11), 1039-1047.","https://www.nejm.org/doi/10.1056/NEJM199406163302402?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed
https://pubmed.ncbi.nlm.nih.gov/14630599/","some genetic reconstruction, but also informed by contact tracing information, onset here is month of diagnosis, eyeballed from Small article"
jpn.2017.meas.1.00,Measles,Japan,Yamagata,2017,"Komabayashi, K., Seto, J., Tanaka, S., Suzuki, Y., Ikeda, T., Onuki, N., ... & Mizuta, K. (2018). The largest measles outbreak, including 38 modified measles and 22 typical measles cases, Yamagata, Japan, 2017 in its elimination era. Japanese Journal of Infectious Diseases, JJID-2018.",https://www.jstage.jst.go.jp/article/yoken/71/6/71_JJID.2018.083/_article,"most reconstruction seems to be epidemiologic; modified measles cases had milder symptoms than measles cases, denoted by symp attribute"
jpn.2017.meas.1.01,Measles,Japan,Yamagata,2017,"Komabayashi, K., Seto, J., Tanaka, S., Suzuki, Y., Ikeda, T., Onuki, N., ... & Mizuta, K. (2018). The largest measles outbreak, including 38 modified measles and 22 typical measles cases, Yamagata, Japan, 2017 in its elimination era. Japanese Journal of Infectious Diseases, JJID-2018.",https://www.jstage.jst.go.jp/article/yoken/71/6/71_JJID.2018.083/_article,"most reconstruction seems to be epidemiologic; modified measles cases had milder symptoms than measles cases, denoted by symp attribute"
chn.2020.covid.18.00,COVID-19,China,Dongyang,2020,"Li, G. G., Lv, Z., Wang, Y. S., Li, J. F., Feng, L. F., Wang, M. F., ... & Pan, X. L. (2020). Retrospective Analysis of 2019-nCov-Infected Cases in Dongyang, Southeastern China. Canadian Journal of Infectious Diseases and Medical Microbiology, 2020.",https://www.hindawi.com/journals/cjidmm/2020/7056707/,"symp indicates whether individual was symptomatic; case 5 in third community figure 2 should actually be labelled case 4, corrected here"
chn.2020.covid.18.01,COVID-19,China,Dongyang,2020,"Li, G. G., Lv, Z., Wang, Y. S., Li, J. F., Feng, L. F., Wang, M. F., ... & Pan, X. L. (2020). Retrospective Analysis of 2019-nCov-Infected Cases in Dongyang, Southeastern China. Canadian Journal of Infectious Diseases and Medical Microbiology, 2020.",https://www.hindawi.com/journals/cjidmm/2020/7056707/,symp indicates whether individual was symptomatic
swe.2020.covid.1.00,COVID-19,Sweden,Uppsala,2020,"Nissen, K., Hagbom, M., Krambrich, J., Akaberi, D., Sharma, S., Ling, J., ... & Salaneck, E. (2020). Presymptomatic viral shedding and infective ability of Severe Acute Respiratory Syndrome coronavirus 2.",https://assets.researchsquare.com/files/rs-36269/v1/66707a0d-8d0f-4459-85f2-39e2dd658918.pdf,
chn.2020.covid.19.00,COVID-19,China,Zhoushan,2020,"Liu, M., Liu, L., Li, P., Ding, Y., Wu, T., Tang, W., ... & Cao, G. (2020). Presymptomatic transmission and diverse progression of familial clustering COVID-19 cases in Zhoushan, China.",https://assets.researchsquare.com/files/rs-39751/v1/78bf7746-5ad3-456d-9768-b193095b80ee.pdf,including infector of case 1 since documentation on that event in article
chn.2020.covid.20.00,COVID-19,China,Jinan,2020,"Su, L., Ma, X., Yu, H., Zhang, Z., Bian, P., Han, Y., ... & Zhang, Z. (2020). The different clinical characteristics of corona virus disease cases between children and their families in China–the character of children with COVID-19. Emerging microbes & infections, 9(1), 707-713.",https://pubmed.ncbi.nlm.nih.gov/32208917/,
chn.2020.covid.20.01,COVID-19,China,Jinan,2020,"Su, L., Ma, X., Yu, H., Zhang, Z., Bian, P., Han, Y., ... & Zhang, Z. (2020). The different clinical characteristics of corona virus disease cases between children and their families in China–the character of children with COVID-19. Emerging microbes & infections, 9(1), 707-713.",https://pubmed.ncbi.nlm.nih.gov/32208917/,
chn.2020.covid.20.02,COVID-19,China,Jinan,2020,"Su, L., Ma, X., Yu, H., Zhang, Z., Bian, P., Han, Y., ... & Zhang, Z. (2020). The different clinical characteristics of corona virus disease cases between children and their families in China–the character of children with COVID-19. Emerging microbes & infections, 9(1), 707-713.",https://pubmed.ncbi.nlm.nih.gov/32208917/,article indicates that all children were diagnosed after their families (p 710) so we would then assume that case 9 was infected by their father despite the father having a lack of history with any location or symptomatic individuals
mys.2020.covid.1.00,COVID-19,Malaysia,,2020,https://www.wsj.com/articles/how-one-singapore-sales-conference-spread-coronavirus-around-the-world-11582299129,https://www.wsj.com/articles/how-one-singapore-sales-conference-spread-coronavirus-around-the-world-11582299129,"not including contact with South Korean associate since unclear which way transmission occurred or even if transmission specifically ocurred between these two individuals, also not local"
hkg.2019.meas.1.00,Measles,Hong Kong,,2019,"Wong, C. H., Lam, W. H., Lam, H. Y., Lam, T. S., Ho, L. M. R., Leung, Y. H., ... & Chuang, S. K. (2020). Investigation and control of measles outbreak in the Hong Kong International Airport, 2019. Western Pacific Surveillance and Response, 11(2).",https://ojs.wpro.who.int/ojs/index.php/wpsar/article/view/693/972,"symp denotes whether measles or modified measles defined here as ""Patients with laboratory-confirmed measles who did not have signs or symptoms satisfying the definition of typical measles"""
hkg.2019.meas.1.01,Measles,Hong Kong,,2019,"Wong, C. H., Lam, W. H., Lam, H. Y., Lam, T. S., Ho, L. M. R., Leung, Y. H., ... & Chuang, S. K. (2020). Investigation and control of measles outbreak in the Hong Kong International Airport, 2019. Western Pacific Surveillance and Response, 11(2).",https://ojs.wpro.who.int/ojs/index.php/wpsar/article/view/693/972,"symp denotes whether measles or modified measles defined here as ""Patients with laboratory-confirmed measles who did not have signs or symptoms satisfying the definition of typical measles"""
hkg.2019.meas.1.02,Measles,Hong Kong,,2019,"Wong, C. H., Lam, W. H., Lam, H. Y., Lam, T. S., Ho, L. M. R., Leung, Y. H., ... & Chuang, S. K. (2020). Investigation and control of measles outbreak in the Hong Kong International Airport, 2019. Western Pacific Surveillance and Response, 11(2).",https://ojs.wpro.who.int/ojs/index.php/wpsar/article/view/693/972,"symp denotes whether measles or modified measles defined here as ""Patients with laboratory-confirmed measles who did not have signs or symptoms satisfying the definition of typical measles"""
irl.2020.covid.1.00,COVID-19,Ireland,,2020,"Heavey, L., Casey, G., Kelly, C., Kelly, D., & McDarby, G. (2020). No evidence of secondary transmission of COVID-19 from children attending school in Ireland, 2020. Eurosurveillance, 25(21), 2000903.",https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2020.25.21.2000903,age indicates that all cases are adults
chn.2020.covid.21.00,COVID-19,China,Jinan,2020,"Ma, X., Su, L., Zhang, Y., Zhang, X., Gai, Z., & Zhang, Z. (2020). Do children need a longer time to shed SARS-CoV-2 in stool than adults?. Journal of Microbiology, Immunology and Infection.",https://www.sciencedirect.com/science/article/pii/S1684118220300700?via%3Dihub,
usa.2020.covid.6.00,COVID-19,USA,Ohio,2020,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/news-releases-news-you-can-use/covid-19-update-08-04-20,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/news-releases-news-you-can-use/covid-19-update-08-04-20,"cont attribute here serves as either context or relationship (church service, family, or coworker)"
tur.2020.covid.1.00,COVID-19,Turkey,Ankara,2020,"Uyaroğlu, O. A., Başaran, N. Ç., Özışık, L., Taş, Z., Dizman, G. T., İnkaya, A. Ç., ... & Güven, G. S. (2020). First Confirmed Cases of 2019 Novel Coronavirus in a University Hospital in Turkey: Housemate Internists. Acta Medica.",https://actamedica.org/index.php/actamedica/article/view/476,
sau.2015.mers.1.00,MERS,Saudi Arabia,Riyadh,2015,"Barry, M., Phan, M. V., Akkielah, L., Al-Majed, F., Alhetheel, A., Somily, A., ... & Memish, Z. A. (2020). Nosocomial outbreak of the Middle East Respiratory Syndrome coronavirus: A phylogenetic, epidemiological, clinical and infection control analysis. Travel Medicine and Infectious Disease, 101807.",https://www.sciencedirect.com/science/article/pii/S1477893920303033,"using epidemiological investigation with confirmation from phylogenetic analysis, note that phylogenetic analysis indicated a different index case; both symptoms listed as none or asymptomatic are coded as asymptomatic"
rou.2020.covid.1.00,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.01,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.02,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.03,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.04,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.05,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.06,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.07,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.08,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.09,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.10,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.11,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.12,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.13,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.14,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.15,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,
rou.2020.covid.1.16,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.17,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.18,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.19,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
rou.2020.covid.1.20,COVID-19,Romania,,2020,"Hâncean, M. G., Perc, M., & Lerner, J. (2020). Early spread of COVID-19 in Romania: imported cases from Italy and human-to-human transmission networks. Royal Society Open Science, 7(7), 200780.",https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.200780,clusters with two individuals unclear which one infected the other are coded as one infecting the other with context unknown since this does not result in topology change
